Deer.ID,Sample.Date,Year,Month,Origin,Sample,Species,Sex,Age,County,grid,lat,long,status
A03598,10/31/2009,2009,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,NA,NA,NA,0
A04774,11/3/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Frederick,63,38.8311,-78.5726,0
A04775,11/3/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Shenandoah,109,38.8738,-78.534,0
A04773,11/3/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,272,39.015,-78.3619,0
A03583,11/3/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,468,39.0862,-78.3034,0
A04772,11/3/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,975,39.2415,-78.1297,0
A04778,11/4/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,140,38.9024,-78.5145,0
A04777,11/4/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,195,38.9588,-78.4382,0
A04780,11/4/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,207,38.9732,-78.4377,0
A04776,11/4/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2,Frederick,516,39.0985,-78.2099,0
A16338,11/4/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,744,39.1744,-78.3559,0
A04779,11/4/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1016,39.2551,-78.0918,0
A04781,11/9/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,610,39.1266,-78.1716,0
A04443,11/9/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,789,39.1897,-78.3926,0
A04444,11/9/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1222,39.4062,-78.3472,0
A04790,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,63,38.8311,-78.5726,0
A04789,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,77,38.8452,-78.5536,0
A04787,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Shenandoah,94,38.8593,-78.5345,0
A04793,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,156,38.9165,-78.4954,0
A04792,11/10/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4,Shenandoah,192,38.96,-78.4939,0
A04788,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,562,39.1125,-78.1907,0
A04784,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,609,39.127,-78.1902,0
A04791,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Frederick,893,39.2126,-78.1308,0
A04785,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,935,39.2271,-78.1302,0
A04442,11/10/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1044,39.2737,-78.2589,0
A04786,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1087,39.2841,-78.0906,0
A04783,11/10/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1108,39.3031,-78.2764,0
A04782,11/11/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,932,39.2284,-78.1861,0
A03606,11/14/2009,2009,NA,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,788,39.196399,-78.418181,1
A01804,11/14/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,76,38.8456,-78.5721,0
A01809,11/14/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,170,38.9306,-78.4764,0
A16383,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Shenandoah,194,38.9592,-78.4568,0
A16392,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,213,38.9893,-78.5114,0
A01807,11/14/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,241,39.0014,-78.3995,0
A16397,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,266,39.0175,-78.4733,0
A03621,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Shenandoah,298,39.0332,-78.5285,0
A16393,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Shenandoah,342,39.0449,-78.3979,0
A16385,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Shenandoah,341,39.0453,-78.4165,0
A16379,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Shenandoah,383,39.0585,-78.3602,0
A16387,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,379,39.0602,-78.4346,0
A16391,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,379,39.0602,-78.4346,0
A06973,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Shenandoah,374,39.0622,-78.5275,0
A03631,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,428,39.0713,-78.2854,0
A16381,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Shenandoah,424,39.073,-78.3597,0
A16398,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Shenandoah,424,39.073,-78.3597,0
A16394,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,420,39.0747,-78.434,0
A16396,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,415,39.0767,-78.527,0
A16382,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,507,39.1024,-78.3772,0
A16388,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,504,39.1036,-78.433,0
A16390,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,504,39.1036,-78.433,0
A03635,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,559,39.1139,-78.2465,0
A03636,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,553,39.1165,-78.3581,0
A16384,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,552,39.1169,-78.3767,0
A16380,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,551,39.1173,-78.3953,0
A03637,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2,Frederick,604,39.1292,-78.2831,0
A03615,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,597,39.1322,-78.4133,0
A03617,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,597,39.1322,-78.4133,0
A03618,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,597,39.1322,-78.4133,0
A03632,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,699,39.1582,-78.282,0
A03627,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,788,39.1901,-78.4112,0
A03611,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,787,39.1906,-78.4298,0
A03624,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,835,39.2042,-78.3921,0
A03602,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,834,39.2046,-78.4107,0
A03613,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,834,39.2046,-78.4107,0
A03603,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4,Frederick,878,39.2191,-78.4102,0
A03609,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,929,39.2298,-78.242,0
A03610,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,929,39.2298,-78.242,0
A03628,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,928,39.2302,-78.2606,0
A03607,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,927,39.2306,-78.2792,0
A03604,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,923,39.2323,-78.3537,0
A03619,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,964,39.2464,-78.3346,0
A03605,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,963,39.2468,-78.3532,0
A03623,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1003,39.2609,-78.334,0
A03608,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1000,39.2622,-78.3899,0
A03629,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,-,Frederick,1043,39.2741,-78.2776,0
A03616,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1039,39.2758,-78.3521,0
A03633,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,1074,39.2899,-78.3329,0
A03601,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1073,39.2903,-78.3516,0
A03620,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1071,39.2911,-78.3888,0
A03622,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1071,39.2911,-78.3888,0
A03638,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1139,39.3167,-78.2386,0
A03639,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4,Frederick,1139,39.3167,-78.2386,0
A03630,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1166,39.3307,-78.2194,0
A03640,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,1184,39.3461,-78.2561,0
A01808,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1196,39.3614,-78.2928,0
A03593,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1196,39.3614,-78.2928,0
A03634,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,1195,39.3619,-78.3115,0
A01810,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1206,39.3764,-78.3109,0
A02671,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1205,39.3768,-78.3296,0
A02678,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1205,39.3768,-78.3296,0
A03592,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1205,39.3768,-78.3296,0
A03579,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1225,39.4049,-78.2912,0
A03612,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,1223,39.4058,-78.3285,0
A03614,11/14/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,NA,NA,NA,0
A16544,11/16/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,194,38.9592,-78.4568,0
A16401,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Shenandoah,266,39.0175,-78.4733,0
A16400,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,305,39.0304,-78.3985,0
A16404,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,379,39.0602,-78.4346,0
A02679,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,428,39.0713,-78.2854,0
A02680,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,464,39.0879,-78.3778,0
A16403,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,510,39.1011,-78.3214,0
A16399,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,552,39.1169,-78.3767,0
A03589,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,550,39.1177,-78.4139,0
A03587,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,603,39.1297,-78.3017,0
A16402,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Frederick,597,39.1322,-78.4133,0
A03588,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,752,39.1709,-78.207,0
A03580,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,885,39.2161,-78.2798,0
A03660,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,878,39.2191,-78.4102,0
A03661,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,962,39.2473,-78.3718,0
A03662,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1001,39.2617,-78.3713,0
A03590,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1045,39.2732,-78.2403,0
A03659,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1041,39.275,-78.3148,0
A03581,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1143,39.3149,-78.164,0
A03591,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,5.5,Frederick,1166,39.3307,-78.2194,0
A03657,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,1208,39.3755,-78.2736,0
A03658,11/16/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4,Frederick,1205,39.3768,-78.3296,0
A16543,11/17/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,273,39.0146,-78.3433,0
A16546,11/18/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,140,38.9024,-78.5145,0
A16545,11/18/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,242,39.001,-78.381,0
A16547,11/18/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2,Shenandoah,272,39.015,-78.3619,0
A07013,11/18/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Shenandoah,343,39.0444,-78.3794,0
A16548,11/23/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,195,38.9588,-78.4382,0
A06974,11/23/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,275,39.0138,-78.3062,0
A16550,11/23/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,273,39.0146,-78.3433,0
A06976,11/23/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Shenandoah,271,39.0155,-78.3804,0
A16551,11/23/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,390,39.0555,-78.2302,0
A04441,11/23/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,549,39.1181,-78.4325,0
A16254,11/23/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,605,39.1288,-78.2645,0
A03641,11/23/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,747,39.1731,-78.3001,0
A16549,11/23/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1087,39.2841,-78.0906,0
A04795,11/23/2009,2009,11,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Male,2.5,Frederick,NA,NA,NA,0
A00943,11/25/2009,2009,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,285,39.0011,-77.805,0
A16253,11/25/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Shenandoah,340,39.0457,-78.4351,0
A16255,11/25/2009,2009,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,703,39.1564,-78.2076,0
A04406,12/2/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,-,Shenandoah,192,38.96,-78.4939,0
A04407,12/2/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2,Shenandoah,204,38.9745,-78.4934,0
A04408,12/2/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2,Shenandoah,204,38.9745,-78.4934,0
A16336,12/2/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,598,39.1318,-78.3947,0
A00944,12/3/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Shenandoah,208,38.9728,-78.4192,0
A03584,12/5/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1165,39.3312,-78.238,0
A04440,12/7/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,549,39.1181,-78.4325,0
A16556,12/7/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1044,39.2737,-78.2589,0
A04573,12/9/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1161,39.3329,-78.3126,0
A03585,12/12/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,703,39.1564,-78.2076,0
A04567,12/14/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3,Frederick,377,39.061,-78.4717,0
A06989,12/14/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,377,39.061,-78.4717,0
A00945,12/14/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,376,39.0614,-78.4903,0
A04574,12/14/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2,Frederick,375,39.0618,-78.5089,0
A00946,12/14/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,418,39.0755,-78.4712,0
A04575,12/14/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2,Frederick,846,39.1994,-78.1873,0
A03586,12/14/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1005,39.26,-78.2967,0
A04576,12/14/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1039,39.2758,-78.3521,0
A04439,12/15/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,6.5,Frederick,550,39.1177,-78.4139,0
A00947,12/21/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,5.5,Shenandoah,264,39.0183,-78.5104,0
A00948,12/21/2009,2009,12,Free-Ranging,Active - Other,White Tailed Deer,Female,2.5,Frederick,503,39.104,-78.4516,0
A04559,12/30/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,5.5,Frederick,377,39.061,-78.4717,0
A04577,12/30/2009,2009,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Frederick,931,39.2289,-78.2047,0
A08181,12/30/2009,2009,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2,Shenandoah,NA,NA,NA,0
A04579,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Shenandoah,146,38.9203,-78.6809,0
A04580,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,-,Shenandoah,166,38.9322,-78.5506,0
A16405,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,346,39.0432,-78.3236,0
A16406,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,596,39.1326,-78.4319,0
A04578,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,696,39.1595,-78.3379,0
A16536,1/2/2010,2010,1,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,-,Frederick,844,39.2003,-78.2245,0
A05761,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,963,39.2468,-78.3532,0
A03643,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1225,39.4049,-78.2912,0
A03644,1/2/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1225,39.4049,-78.2912,0
A18082,1/3/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,599,39.1314,-78.3761,0
A16538,1/5/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Shenandoah,166,38.9322,-78.5506,0
A16566,1/5/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,883,39.217,-78.317,0
A16407,1/8/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,596,39.1326,-78.4319,0
A16409,1/8/2010,2010,1,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Frederick,644,39.1467,-78.4128,0
A03642,1/12/2010,2010,1,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,-,Frederick,1181,39.3474,-78.3121,0
A03626,1/12/2010,2010,1,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,-,Frederick,1180,39.3478,-78.3307,0
A16539,1/14/2010,2010,1,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1,Frederick,1238,39.4343,-78.3087,0
A02681,2/2/2010,2010,2,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Female,3.5,Warren,NA,NA,NA,0
A08167,3/9/2010,2010,3,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Female,1,Frederick,1042,39.2745,-78.2962,0
A04582,6/30/2010,2010,6,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Female,-,Shenandoah,NA,NA,NA,0
A07033,8/11/2010,2010,8,Free-Ranging,Targeted - Other,White Tailed Deer,Male,1.5,Frederick,514,39.0994,-78.2471,0
A07034,9/11/2010,2010,9,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Male,1.5,Frederick,NA,NA,NA,0
A15169,9/27/2010,2010,9,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Female,1.5,Shenandoah,NA,NA,NA,0
A04584,10/7/2010,2010,10,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2,Frederick,1009,39.2583,-78.2222,0
A16440,10/7/2010,2010,10,Free-Ranging,Targeted-Clinical suspect,White Tailed Deer,Female,7,Shenandoah,NA,NA,NA,0
A04533,10/10/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,1001,39.2617,-78.3713,0
A16476,10/13/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,472,39.0845,-78.2291,0
A03653,10/13/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,-,Frederick,744,39.1744,-78.3559,0
A16339,10/13/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,744,39.1744,-78.3559,0
A16488,10/13/2010,2010,10,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,1108,39.3031,-78.2764,0
A16784,10/21/2010,2010,10,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,704,39.156,-78.189,0
A16799,10/22/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Shenandoah,235,39.0038,-78.5109,0
A04585,10/26/2010,2010,10,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,4.5,Shenandoah,307,39.0295,-78.3613,0
A16441,10/26/2010,2010,10,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Frederick,971,39.2434,-78.2042,0
A16802,10/29/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Shenandoah,235,39.0038,-78.5109,0
A16800,10/29/2010,2010,10,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,5.5,Frederick,505,39.1032,-78.4144,0
A16861,11/4/2010,2010,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4.5,Shenandoah,189,38.9611,-78.5496,0
A16433,11/4/2010,2010,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Shenandoah,205,38.9741,-78.4748,0
